episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,1,0,0,288,288,288,288,288,288,19.109451879855612,19.109451879855612,288,288,288,False,0,1,32b8e_00000,2023-07-20_16-28-01,1689859681,15.073364019393921,15.073364019393921,98986,Air-Bulat-2,127.0.0.1,15.073364019393921,1,288,288,288,288,nan,nan,nan,nan,0,0,[],[],15071.051,14723.78,0.544,529574.552,345.524,833.517,0.928,288,288,288,288,24.49090909090909,75.11363636363636,[],[],64.0,60.5,59.5,0.0,2.1698279837767283,0.20000000000000004,0.00011500000000000003,10000.2517578125,0.25013241097331046,10000.0,0.0,0.008148558670533634,4.198472472031911,0.0
nan,nan,nan,nan,0,0,1,0,0,576,576,576,576,288,288,295.10285142906145,295.10285142906145,576,288,576,False,0,2,32b8e_00000,2023-07-20_16-28-02,1689859682,0.9777932167053223,16.051157236099243,98986,Air-Bulat-2,127.0.0.1,16.051157236099243,2,576,576,576,576,nan,nan,nan,nan,0,0,[],[],8023.481,7684.811,0.404,713713.177,337.082,854.392,0.929,576,576,576,576,19.6,75.3,[],[],64.0,180.5,59.5,0.0,2.243503830830256,0.10000000000000002,0.0001177595628415301,10000.219645182291,0.21854335019985835,10000.0,0.0,0.011703482710739458,4.247494077682495,0.0
nan,nan,nan,nan,0,0,1,0,0,864,864,864,864,288,288,299.615807247324,299.615807247324,864,288,864,False,0,3,32b8e_00000,2023-07-20_16-28-03,1689859683,0.9630589485168457,17.01421618461609,98986,Air-Bulat-2,127.0.0.1,17.01421618461609,3,864,864,864,864,nan,nan,nan,nan,0,0,[],[],5669.392,5336.125,0.359,801388.469,331.72,868.202,0.936,864,864,864,864,16.950000000000003,75.15,[],[],64.0,300.5,59.5,0.0,1.9968909571568172,0.05000000000000001,0.00012051912568306007,10000.188631184896,0.18726685419678687,10000.0,0.0,0.027385798707094587,4.2632845918337505,0.0
nan,nan,nan,nan,0,0,1,0,0,1152,1152,1152,1152,288,288,293.8688230743406,293.8688230743406,1152,288,1152,False,0,4,32b8e_00000,2023-07-20_16-28-04,1689859684,0.9818611145019531,17.996077299118042,98986,Air-Bulat-2,127.0.0.1,17.996077299118042,4,1152,1152,1152,1152,nan,nan,nan,nan,0,0,[],[],4497.047,4166.498,0.336,856405.212,329.04,875.274,0.924,1152,1152,1152,1152,15.0,75.3,[],[],64.0,420.5,59.5,0.0,2.2427543620268504,0.025000000000000005,0.00012327868852459015,10000.149568684896,0.14830399161825578,10000.0,2.9802322387695312e-08,0.04857865178807222,4.248660131295522,0.0
nan,nan,nan,nan,0,0,1,0,0,1440,1440,1440,1440,288,288,292.04573086407817,292.04573086407817,1440,288,1440,False,0,5,32b8e_00000,2023-07-20_16-28-05,1689859685,0.9880280494689941,18.984105348587036,98986,Air-Bulat-2,127.0.0.1,18.984105348587036,5,1440,1440,1440,1440,nan,nan,nan,nan,0,0,[],[],3794.863,3463.966,0.322,893196.948,329.421,874.261,0.907,1440,1440,1440,1440,15.25,75.2,[],[],64.0,540.5,59.5,0.0,1.898117682337761,0.012500000000000002,0.0001260382513661202,10000.189713541668,0.189668079946811,10000.0,2.9802322387695312e-08,0.020419761942563733,4.369741956392924,0.0
nan,nan,nan,nan,0,0,1,0,0,1728,1728,1728,1728,288,288,307.1432917201261,307.1432917201261,1728,288,1728,False,0,6,32b8e_00000,2023-07-20_16-28-06,1689859686,0.9393641948699951,19.92346954345703,98986,Air-Bulat-2,127.0.0.1,19.92346954345703,6,1728,1728,1728,1728,nan,nan,nan,nan,0,0,[],[],3318.662,2989.146,0.313,919066.36,328.06,877.889,0.896,1728,1728,1728,1728,21.1,75.4,[],[],64.0,660.5,59.5,0.0,2.452391181389491,0.006250000000000001,0.00012879781420765027,10000.194881184896,0.19424514571825663,10000.0,-2.9802322387695312e-08,0.09308625154262723,4.512857353687286,0.0
nan,nan,nan,nan,0,0,1,0,0,2016,2016,2016,2016,288,288,295.8717049492078,295.8717049492078,2016,288,2016,False,0,7,32b8e_00000,2023-07-20_16-28-07,1689859687,0.9752349853515625,20.898704528808594,98986,Air-Bulat-2,127.0.0.1,20.898704528808594,7,2016,2016,2016,2016,nan,nan,nan,nan,0,0,[],[],2983.621,2654.771,0.309,930733.832,327.408,879.636,0.887,2016,2016,2016,2016,16.3,74.9,[],[],64.0,780.5,59.5,0.0,1.5948396881421407,0.006250000000000001,0.00013155737704918034,10000.27159016927,0.2716111128528913,10000.0,2.9802322387695312e-08,0.030172213794625136,4.799556203683218,0.0
nan,nan,nan,nan,0,0,1,0,0,2304,2304,2304,2304,288,288,297.76703041639234,297.76703041639234,2304,288,2304,False,0,8,32b8e_00000,2023-07-20_16-28-08,1689859688,0.9690628051757812,21.867767333984375,98986,Air-Bulat-2,127.0.0.1,21.867767333984375,8,2304,2304,2304,2304,nan,nan,nan,nan,0,0,[],[],2731.566,2402.395,0.305,943442.001,327.722,878.794,0.897,2304,2304,2304,2304,19.7,75.19999999999999,[],[],64.0,900.5,59.5,0.0,2.336261136333148,0.0031250000000000006,0.00013431693989071042,10000.201245117187,0.20135042890906335,10000.0,0.0,0.0495603206407398,4.723198358217875,0.0
nan,nan,nan,nan,0,0,1,0,0,2592,2592,2592,2592,288,288,307.5835250914315,307.5835250914315,2592,288,2592,False,0,9,32b8e_00000,2023-07-20_16-28-08,1689859688,0.9381260871887207,22.805893421173096,98986,Air-Bulat-2,127.0.0.1,22.805893421173096,9,2592,2592,2592,2592,nan,nan,nan,nan,0,0,[],[],2532.093,2203.35,0.304,948742.121,327.3,879.928,0.894,2592,2592,2592,2592,14.7,75.0,[],[],64.0,1020.5,59.5,0.0,2.8472337082028387,0.0015625000000000003,0.00013707650273224044,10000.21474609375,0.21475763618946075,10000.0,-8.940696716308594e-08,0.03695882905631182,4.685137935479482,0.0
nan,nan,nan,nan,0,0,1,0,0,2880,2880,2880,2880,288,288,296.36880898439745,296.36880898439745,2880,288,2880,False,0,10,32b8e_00000,2023-07-20_16-28-09,1689859689,0.9737551212310791,23.779648542404175,98986,Air-Bulat-2,127.0.0.1,23.779648542404175,10,2880,2880,2880,2880,nan,nan,nan,nan,0,0,[],[],2376.059,2047.911,0.3,959307.141,326.705,881.53,0.896,2880,2880,2880,2880,16.4,75.1,[],[],64.0,1140.5,59.5,0.0,2.164656216899554,0.0007812500000000002,0.0001398360655737705,10000.191048177083,0.1910133143266042,10000.0,7.450580596923828e-08,0.043118604002181336,5.188119133313497,0.0
nan,nan,nan,nan,0,0,1,0,0,3168,3168,3168,3168,288,288,310.07613085958906,310.07613085958906,3168,288,3168,False,0,11,32b8e_00000,2023-07-20_16-28-10,1689859690,0.9305732250213623,24.710221767425537,98986,Air-Bulat-2,127.0.0.1,24.710221767425537,11,3168,3168,3168,3168,nan,nan,nan,nan,0,0,[],[],961.832,636.148,0.273,1054802.263,324.283,888.114,0.885,3168,3168,3168,3168,23.4,75.3,[],[],64.0,1260.5,59.5,0.0,3.9568738425771395,0.0003906250000000001,0.00014259562841530054,10000.137247721354,0.13725792011246085,10000.0,1.4901161193847656e-08,0.04051009574128936,5.2049343347549435,0.0
