episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,1,0,0,288,288,288,288,288,288,19.34552090712263,19.34552090712263,288,288,288,False,0,1,9e9a6_00000,2023-07-20_16-09-33,1689858573,14.889479160308838,14.889479160308838,98661,Air-Bulat-2,127.0.0.1,14.889479160308838,1,288,288,288,288,nan,nan,nan,nan,0,0,[],[],14887.141,14514.16,0.548,525656.898,371.182,775.9,0.965,288,288,288,288,20.122727272727275,72.3409090909091,[],[],64.0,60.5,59.5,0.0,1.9488114868601163,0.20000000000000004,0.00011500000000000003,10000.22059733073,0.21935695266971986,10000.0,1.7881393432617188e-07,0.006471937323901031,4.224573310216268,0.0
nan,nan,nan,nan,0,0,1,0,0,576,576,576,576,288,288,224.09730601159296,224.09730601159296,576,288,576,False,0,2,9e9a6_00000,2023-07-20_16-09-34,1689858574,1.2872350215911865,16.176714181900024,98661,Air-Bulat-2,127.0.0.1,16.176714181900024,2,576,576,576,576,nan,nan,nan,nan,0,0,[],[],8086.138,7704.561,0.442,651718.129,379.842,758.21,0.963,576,576,576,576,40.1,74.8,[],[],64.0,180.5,59.5,0.0,2.01339015463988,0.10000000000000002,0.0001177595628415301,10000.284016927084,0.28334847365816435,10000.0,-1.4901161193847656e-07,0.005492303043077658,4.27852506240209,0.0
nan,nan,nan,nan,0,0,1,0,0,864,864,864,864,288,288,226.72722037760354,226.72722037760354,864,288,864,False,0,3,9e9a6_00000,2023-07-20_16-09-35,1689858575,1.2721099853515625,17.448824167251587,98661,Air-Bulat-2,127.0.0.1,17.448824167251587,3,864,864,864,864,nan,nan,nan,nan,0,0,[],[],5814.169,5444.156,0.405,710564.442,368.321,781.926,0.974,864,864,864,864,43.1,74.8,[],[],64.0,300.5,59.5,0.0,1.7057237441341082,0.05000000000000001,0.00012051912568306007,10000.244482421875,0.24321148420373598,10000.0,8.940696716308594e-08,0.023215400670202748,4.509096300601959,0.0
nan,nan,nan,nan,0,0,1,0,0,1152,1152,1152,1152,288,288,235.5727900416459,235.5727900416459,1152,288,1152,False,0,4,9e9a6_00000,2023-07-20_16-09-37,1689858577,1.22444486618042,18.673269033432007,98661,Air-Bulat-2,127.0.0.1,18.673269033432007,4,1152,1152,1152,1152,nan,nan,nan,nan,0,0,[],[],4666.261,4305.305,0.384,749936.087,359.335,801.48,0.935,1152,1152,1152,1152,39.6,74.44999999999999,[],[],64.0,420.5,59.5,0.0,1.6162185420592625,0.025000000000000005,0.00012327868852459015,10000.189249674479,0.1887259729206562,10000.0,-1.4901161193847656e-08,0.02030255278605193,4.483936190605164,0.0
nan,nan,nan,nan,0,0,1,0,0,1440,1440,1440,1440,288,288,260.46583804994253,260.46583804994253,1440,288,1440,False,0,5,9e9a6_00000,2023-07-20_16-09-38,1689858578,1.1075060367584229,19.78077507019043,98661,Air-Bulat-2,127.0.0.1,19.78077507019043,5,1440,1440,1440,1440,nan,nan,nan,nan,0,0,[],[],3954.148,3597.49,0.361,798070.529,355.067,811.115,0.936,1440,1440,1440,1440,21.85,74.1,[],[],64.0,540.5,59.5,0.0,1.1017840221524238,0.012500000000000002,0.0001260382513661202,10000.15684407552,0.15634635295718907,10000.0,-3.8743019104003906e-07,0.054036641937455075,4.690831168492635,0.0
nan,nan,nan,nan,0,0,1,0,0,1728,1728,1728,1728,288,288,263.3118750220705,263.3118750220705,1728,288,1728,False,0,6,9e9a6_00000,2023-07-20_16-09-39,1689858579,1.0955708026885986,20.87634587287903,98661,Air-Bulat-2,127.0.0.1,20.87634587287903,6,1728,1728,1728,1728,nan,nan,nan,nan,0,0,[],[],3477.414,3124.319,0.345,833842.305,351.517,819.306,0.944,1728,1728,1728,1728,27.3,74.2,[],[],64.0,660.5,59.5,0.0,1.5305670261383058,0.012500000000000002,0.00012879781420765027,10000.216455078125,0.216196895763278,10000.0,2.2351741790771484e-07,0.03386258122967199,5.151409137248993,0.0
nan,nan,nan,nan,0,0,1,0,0,2016,2016,2016,2016,288,288,245.26355486910143,245.26355486910143,2016,288,2016,False,0,7,9e9a6_00000,2023-07-20_16-09-40,1689858580,1.1761448383331299,22.052490711212158,98661,Air-Bulat-2,127.0.0.1,22.052490711212158,7,2016,2016,2016,2016,nan,nan,nan,nan,0,0,[],[],3148.387,2793.898,0.334,862212.385,352.927,816.033,0.942,2016,2016,2016,2016,28.65,74.30000000000001,[],[],64.0,780.5,59.5,0.0,2.7614412436882656,0.006250000000000001,0.00013155737704918034,10000.208821614584,0.2088140249873201,10000.0,-2.5480985641479492e-06,0.027343842286548885,4.562793306509653,0.0
nan,nan,nan,nan,0,0,1,0,0,2304,2304,2304,2304,288,288,262.14729959708694,262.14729959708694,2304,288,2304,False,0,8,9e9a6_00000,2023-07-20_16-09-41,1689858581,1.1004297733306885,23.152920484542847,98661,Air-Bulat-2,127.0.0.1,23.152920484542847,8,2304,2304,2304,2304,nan,nan,nan,nan,0,0,[],[],2892.164,2541.024,0.335,859987.222,349.593,823.814,0.928,2304,2304,2304,2304,24.15,74.1,[],[],64.0,900.5,59.5,0.0,1.7719753459095955,0.0031250000000000006,0.00013431693989071042,10000.133658854167,0.13371343311543266,10000.0,-3.5762786865234375e-07,0.04210518559969719,5.046391975879669,0.0
nan,nan,nan,nan,0,0,1,0,0,2592,2592,2592,2592,288,288,262.5687368412358,262.5687368412358,2592,288,2592,False,0,9,9e9a6_00000,2023-07-20_16-09-42,1689858582,1.0986568927764893,24.251577377319336,98661,Air-Bulat-2,127.0.0.1,24.251577377319336,9,2592,2592,2592,2592,nan,nan,nan,nan,0,0,[],[],2692.684,2343.79,0.328,878942.192,347.37,829.088,0.917,2592,2592,2592,2592,24.4,74.3,[],[],64.0,1020.5,59.5,0.0,2.6473610695451497,0.0015625000000000003,0.00013707650273224044,10000.200667317707,0.20058248853310942,10000.0,2.2351741790771484e-07,0.02458866061764075,5.32972366809845,0.0
nan,nan,nan,nan,0,0,1,0,0,2880,2880,2880,2880,288,288,266.3049571638102,266.3049571638102,2880,288,2880,False,0,10,9e9a6_00000,2023-07-20_16-09-43,1689858583,1.0835089683532715,25.335086345672607,98661,Air-Bulat-2,127.0.0.1,25.335086345672607,10,2880,2880,2880,2880,nan,nan,nan,nan,0,0,[],[],2531.56,2184.008,0.33,872487.939,346.038,832.278,0.908,2880,2880,2880,2880,29.0,74.25,[],[],64.0,1140.5,59.5,0.0,3.988801285624504,0.0007812500000000002,0.0001398360655737705,10000.193896484376,0.19388475020726523,10000.0,-1.6391277313232422e-06,0.02846934828703553,4.735659833749136,0.0
