episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-88902622.07765014,-88902622.07765014,-88902622.07765014,105408.0,1,0,1,0,0,12859776,12859776,12859776,12859776,105408,105408,260.3990588242057,260.3990588242057,12859776,105408,12859776,False,1,1,default,2023-07-17_02-33-23,1689550403,404.79706597328186,404.79706597328186,67363,MacBook-Air-Bulat-2.local,127.0.0.1,404.79706597328186,1,12859776,12859776,12859776,12859776,-88902622.07765014,-88902622.07765014,-88902622.07765014,105408.0,1,0,[-88902622.07765014],[105408],0.2915970686021271,0.4483515132697085,0.08954315045131679,1.5916001957426336,0.0,0.006127357482910156,0.0026226043701171875,0.06670951843261719,404794.067,257345.75,1.495,70501227.242,147424.127,714.998,1.192,12859776,12859776,12859776,12859776,18.795121951219514,72.30226480836237,[-88902622.07765014],[105408],0.2915970686021271,0.4483515132697085,0.08954315045131679,1.5916001957426336,0.0,0.006127357482910156,0.0026226043701171875,0.06670951843261719,64.0,24705.5,24704.5,0.0,15.394817727776438,3.417187499999998,0.0010000000000000007,10.039647453833968,0.002665608324833079,10.0,1.8456811679082708e-09,0.01082230534190841,3.309005664553485,0.0
-88191174.47704168,-88902622.07765014,-88546898.27734591,105408.0,1,0,1,0,0,12965184,12965184,12965184,12965184,105408,105408,266.7399013860706,266.7399013860706,12965184,105408,12965184,False,2,2,default,2023-07-17_02-39-58,1689550798,395.17424392700195,799.9713099002838,67363,MacBook-Air-Bulat-2.local,127.0.0.1,799.9713099002838,2,12965184,12965184,12965184,12965184,-88191174.47704168,-88902622.07765014,-88546898.27734591,105408.0,1,0,"[-88902622.07765014, -88191174.47704168]","[105408, 105408]",0.2921280539928317,0.44879633644969863,0.08964611939064182,1.5719442570763897,0.0,0.00457763671875,0.002753734588623047,0.06628036499023438,399982.761,253455.593,42.431,2484214.644,146463.11,719.69,1.138,12965184,12965184,12965184,12965184,17.27745974955277,73.17620751341681,"[-88902622.07765014, -88191174.47704168]","[105408, 105408]",0.2921280539928317,0.44879633644969863,0.08964611939064182,1.5719442570763897,0.0,0.00457763671875,0.002753734588623047,0.06628036499023438,64.0,74115.5,24704.5,0.0,15.644796859552155,3.417187499999998,0.0010000000000000007,10.040792946362869,0.0026999979554916784,10.0,1.605380717811978e-07,0.01114745568654401,3.26457889412994,0.0
-88062533.1875328,-88902622.07765014,-88385443.24740821,105408.0,1,0,1,0,0,13070592,13070592,13070592,13070592,105408,105408,267.2697599965736,267.2697599965736,13070592,105408,13070592,False,3,3,default,2023-07-17_02-46-33,1689551193,394.3910949230194,1194.3624048233032,67363,MacBook-Air-Bulat-2.local,127.0.0.1,1194.3624048233032,3,13070592,13070592,13070592,13070592,-88062533.1875328,-88902622.07765014,-88385443.24740821,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328]","[105408, 105408, 105408]",0.29252585883121535,0.44893536942978135,0.0896973717966018,1.5604122452250764,0.0,0.003981590270996094,0.0028292338053385415,0.0665903091430664,398117.852,251943.403,55.496,1899364.589,146097.672,721.49,1.107,13070592,13070592,13070592,13070592,17.244444444444444,73.14354838709676,"[-88902622.07765014, -88191174.47704168, -88062533.1875328]","[105408, 105408, 105408]",0.29252585883121535,0.44893536942978135,0.0896973717966018,1.5604122452250764,0.0,0.003981590270996094,0.0028292338053385415,0.0665903091430664,64.0,123525.5,24704.5,0.0,15.601644702455674,3.417187499999998,0.0010000000000000007,10.041092960522306,0.002913794866739023,10.0,1.8561762176865727e-07,0.011172686743810258,3.257293754491553,0.0
-87019103.05182835,-88902622.07765014,-88043858.19851324,105408.0,1,0,1,0,0,13176000,13176000,13176000,13176000,105408,105408,266.69917216827935,266.69917216827935,13176000,105408,13176000,False,4,4,default,2023-07-17_02-53-08,1689551588,395.2344870567322,1589.5968918800354,67363,MacBook-Air-Bulat-2.local,127.0.0.1,1589.5968918800354,4,13176000,13176000,13176000,13176000,-87019103.05182835,-88902622.07765014,-88043858.19851324,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835]","[105408, 105408, 105408, 105408]",0.29264036678758665,0.4489837869303387,0.08972464329679132,1.5531835119391286,0.0,0.0037610530853271484,0.0028192996978759766,0.06682276725769043,397396.339,251276.448,59.285,1777986.347,146039.393,721.778,1.096,13176000,13176000,13176000,13176000,17.489605734767025,73.115770609319,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835]","[105408, 105408, 105408, 105408]",0.29264036678758665,0.4489837869303387,0.08972464329679132,1.5531835119391286,0.0,0.0037610530853271484,0.0028192996978759766,0.06682276725769043,64.0,172935.5,24704.5,0.0,15.276757873196372,3.417187499999998,0.0010000000000000007,10.04022372682918,0.0025592504424339444,10.0,9.336975320006546e-08,0.01102206869491435,3.247262796769859,0.0
-87019103.05182835,-88902622.07765014,-87991970.15544222,105408.0,1,0,1,0,0,13281408,13281408,13281408,13281408,105408,105408,98.13050743048414,98.13050743048414,13281408,105408,13281408,False,5,5,default,2023-07-17_03-11-02,1689552662,1074.168375968933,2663.7652678489685,67363,MacBook-Air-Bulat-2.local,127.0.0.1,2663.7652678489685,5,13281408,13281408,13281408,13281408,-87019103.05182835,-88902622.07765014,-87991970.15544222,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816]","[105408, 105408, 105408, 105408, 105408]",0.2924907898427837,0.5709728368478175,0.08979020082779055,1.6832512494527492,0.0,0.0036668777465820312,0.0028085708618164062,0.06737709045410156,532749.341,386350.315,65.792,1602148.489,146312.037,720.433,1.142,13281408,13281408,13281408,13281408,19.26934046345811,73.94670231729054,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816]","[105408, 105408, 105408, 105408, 105408]",0.2924907898427837,0.5709728368478175,0.08979020082779055,1.6832512494527492,0.0,0.0036668777465820312,0.0028085708618164062,0.06737709045410156,64.0,222345.5,24704.5,0.0,16.112963589252043,3.417187499999998,0.0010000000000000007,10.041126611077866,0.0028884550571242605,10.0,1.0277910817371546e-07,0.011189950490176018,3.1929473357170703,0.0
-87019103.05182835,-88902622.07765014,-87984387.57432835,105408.0,1,0,1,0,0,13386816,13386816,13386816,13386816,105408,105408,265.5881963743835,265.5881963743835,13386816,105408,13386816,False,6,6,default,2023-07-17_03-17-39,1689553059,396.88781809806824,3060.6530859470367,67363,MacBook-Air-Bulat-2.local,127.0.0.1,3060.6530859470367,6,13386816,13386816,13386816,13386816,-87019103.05182835,-88902622.07765014,-87984387.57432835,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589]","[105408, 105408, 105408, 105408, 105408, 105408]",0.2923522343418571,0.6352726005682996,0.08981474895359713,1.7506025566317913,0.0,0.0035802523295084634,0.0028014183044433594,0.06714661916097005,510105.299,363296.699,67.112,1570638.229,146720.343,718.428,1.126,13386816,13386816,13386816,13386816,17.566370106761564,73.70480427046263,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589]","[105408, 105408, 105408, 105408, 105408, 105408]",0.2923522343418571,0.6352726005682996,0.08981474895359713,1.7506025566317913,0.0,0.0035802523295084634,0.0028014183044433594,0.06714661916097005,64.0,271755.5,24704.5,0.0,15.541516016194802,3.417187499999998,0.0010000000000000007,10.04181593786763,0.002635423763004086,10.0,-7.831478524222545e-08,0.011465719288587283,3.2207357506548386,0.0
-87019103.05182835,-88902622.07765014,-88009349.26955006,105408.0,1,0,1,0,0,13492224,13492224,13492224,13492224,105408,105408,266.70700884320655,266.70700884320655,13492224,105408,13492224,False,7,7,default,2023-07-17_03-24-14,1689553454,395.2235321998596,3455.8766181468964,67363,MacBook-Air-Bulat-2.local,127.0.0.1,3455.8766181468964,7,13492224,13492224,13492224,13492224,-87019103.05182835,-88902622.07765014,-88009349.26955006,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036]","[105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.29224005973772815,0.6707582357731805,0.08981616987851193,1.7871814122480385,0.0,0.0035115650721958707,0.0028371810913085938,0.06710120609828404,493693.141,347055.788,71.476,1474740.865,146544.737,719.289,1.12,13492224,13492224,13492224,13492224,17.544982078853042,73.19103942652329,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036]","[105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.29224005973772815,0.6707582357731805,0.08981616987851193,1.7871814122480385,0.0,0.0035115650721958707,0.0028371810913085938,0.06710120609828404,64.0,321165.5,24704.5,0.0,15.6630483511343,3.417187499999998,0.0010000000000000007,10.041608949291653,0.0027335549039141636,10.0,1.1066849042085278e-07,0.011376431087785962,3.2599970529736164,0.0
-87019103.05182835,-89695536.36616285,-88220122.65662664,105408.0,1,0,1,0,0,13597632,13597632,13597632,13597632,105408,105408,266.5695528076137,266.5695528076137,13597632,105408,13597632,False,8,8,default,2023-07-17_03-30-50,1689553850,395.43079829216003,3851.3074164390564,67363,MacBook-Air-Bulat-2.local,127.0.0.1,3851.3074164390564,8,13597632,13597632,13597632,13597632,-87019103.05182835,-89695536.36616285,-88220122.65662664,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.2920986114973795,0.6905566583080984,0.08980737773735775,1.8064690676517468,0.0,0.0035375356674194336,0.0028878450393676758,0.0689774751663208,481409.496,334493.479,75.191,1401866.736,146819.607,717.942,1.122,13597632,13597632,13597632,13597632,19.53482142857143,74.62464285714286,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.2920986114973795,0.6905566583080984,0.08980737773735775,1.8064690676517468,0.0,0.0035375356674194336,0.0028878450393676758,0.0689774751663208,64.0,370575.5,24704.5,0.0,15.6623531003588,3.417187499999998,0.0010000000000000007,10.040839983702334,0.0026583773493924173,10.0,6.774735581028005e-08,0.011173400666019594,3.348776656856085,0.0
-87019103.05182835,-89897476.8202224,-88406495.34147061,105408.0,1,0,1,0,0,13703040,13703040,13703040,13703040,105408,105408,266.684270258044,266.684270258044,13703040,105408,13703040,False,9,9,default,2023-07-17_03-37-25,1689554245,395.2574999332428,4246.564916372299,67363,MacBook-Air-Bulat-2.local,127.0.0.1,4246.564916372299,9,13703040,13703040,13703040,13703040,-87019103.05182835,-89897476.8202224,-88406495.34147061,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285, -89897476.8202224]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.29203877781617416,0.7013037420181962,0.08981383382063123,1.8160087297296705,0.0,0.0034835603502061632,0.0028954611884223092,0.06895065307617188,471836.651,324964.022,76.858,1371463.479,146774.596,718.162,1.125,13703040,13703040,13703040,13703040,18.511051693404635,75.56969696969696,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285, -89897476.8202224]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.29203877781617416,0.7013037420181962,0.08981383382063123,1.8160087297296705,0.0,0.0034835603502061632,0.0028954611884223092,0.06895065307617188,64.0,419985.5,24704.5,0.0,15.22666761555717,3.417187499999998,0.0010000000000000007,10.04020312294934,0.002623036320455937,10.0,7.47319923868741e-08,0.010997373419859525,3.3377936004265387,0.0
-87019103.05182835,-89897476.8202224,-88345168.2117157,105408.0,1,0,1,0,0,13808448,13808448,13808448,13808448,105408,105408,266.43147106499754,266.43147106499754,13808448,105408,13808448,False,10,10,default,2023-07-17_03-44-01,1689554641,395.6318681240082,4642.196784496307,67363,MacBook-Air-Bulat-2.local,127.0.0.1,4642.196784496307,10,13808448,13808448,13808448,13808448,-87019103.05182835,-89897476.8202224,-88345168.2117157,105408.0,1,0,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285, -89897476.8202224, -87793224.04392144]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.2920225603071399,0.7065460450300102,0.08982653870214971,1.8197425280816326,0.0,0.003445148468017578,0.002911090850830078,0.06874322891235352,464215.878,317360.392,78.377,1344876.832,146755.964,718.254,1.117,13808448,13808448,13808448,13808448,18.00338078291815,74.81868327402135,"[-88902622.07765014, -88191174.47704168, -88062533.1875328, -87019103.05182835, -87784417.98315816, -87946474.6687589, -88159119.44088036, -89695536.36616285, -89897476.8202224, -87793224.04392144]","[105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408, 105408]",0.2920225603071399,0.7065460450300102,0.08982653870214971,1.8197425280816326,0.0,0.003445148468017578,0.002911090850830078,0.06874322891235352,64.0,469395.5,24704.5,0.0,14.732406719899616,3.417187499999998,0.0010000000000000007,10.03934515704271,0.0026176101256166076,10.0,1.0397337245883259e-07,0.010747886669091386,3.349964527518275,0.0
