episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,1,0,0,288,288,288,288,288,288,19.265833788054664,19.265833788054664,288,288,288,False,0,1,43c3b_00000,2023-07-20_16-42-48,1689860568,14.951042175292969,14.951042175292969,99294,Air-Bulat-2,127.0.0.1,14.951042175292969,1,288,288,288,288,nan,nan,nan,nan,0,0,[],[],14948.719,14595.394,0.557,517105.973,351.43,819.508,1.045,288,288,288,288,23.263636363636365,75.12727272727273,[],[],64.0,60.5,59.5,0.0,2.504215318957965,0.20000000000000004,0.00011500000000000003,10000.159025065104,0.15797063956658045,10000.0,8.940696716308594e-08,0.00590194671870754,4.2057040254275,0.0
nan,nan,nan,nan,0,0,1,0,0,576,576,576,576,288,288,295.84402424042935,295.84402424042935,576,288,576,False,0,2,43c3b_00000,2023-07-20_16-42-49,1689860569,0.9754588603973389,15.926501035690308,99294,Air-Bulat-2,127.0.0.1,15.926501035690308,2,576,576,576,576,nan,nan,nan,nan,0,0,[],[],7961.095,7614.23,0.417,689868.391,345.226,834.236,0.954,576,576,576,576,22.7,75.4,[],[],64.0,180.5,59.5,0.0,1.9486929953098298,0.10000000000000002,0.0001177595628415301,10000.208430989584,0.20748876904447874,10000.0,1.1920928955078125e-07,0.009410377592591175,4.209109298388163,0.0
nan,nan,nan,nan,0,0,1,0,0,864,864,864,864,288,288,300.2986809038199,300.2986809038199,864,288,864,False,0,3,43c3b_00000,2023-07-20_16-42-50,1689860570,0.9609270095825195,16.887428045272827,99294,Air-Bulat-2,127.0.0.1,16.887428045272827,3,864,864,864,864,nan,nan,nan,nan,0,0,[],[],5627.074,5284.741,0.368,783371.953,340.801,845.067,0.904,864,864,864,864,21.4,75.4,[],[],64.0,300.5,59.5,0.0,1.6748894910017649,0.05000000000000001,0.00012051912568306007,10000.151106770832,0.14964240621775388,10000.0,1.7881393432617188e-07,0.02842857871561743,4.3956833203633625,0.0
nan,nan,nan,nan,0,0,1,0,0,1152,1152,1152,1152,288,288,295.0236422474325,295.0236422474325,1152,288,1152,False,0,4,43c3b_00000,2023-07-20_16-42-51,1689860571,0.9779872894287109,17.865415334701538,99294,Air-Bulat-2,127.0.0.1,17.865415334701538,4,1152,1152,1152,1152,nan,nan,nan,nan,0,0,[],[],4464.35,4123.296,0.345,834226.21,339.561,848.154,0.891,1152,1152,1152,1152,20.9,75.3,[],[],64.0,420.5,59.5,0.0,1.367299139002959,0.025000000000000005,0.00012327868852459015,10000.254361979167,0.2534303310016791,10000.0,2.9802322387695312e-08,0.033448262814151176,4.347244783242544,0.0
nan,nan,nan,nan,0,0,1,0,0,1440,1440,1440,1440,288,288,290.9875049443034,290.9875049443034,1440,288,1440,False,0,5,43c3b_00000,2023-07-20_16-42-52,1689860572,0.9915809631347656,18.856996297836304,99294,Air-Bulat-2,127.0.0.1,18.856996297836304,5,1440,1440,1440,1440,nan,nan,nan,nan,0,0,[],[],3769.423,3428.241,0.33,873181.691,339.726,847.742,0.873,1440,1440,1440,1440,15.8,75.2,[],[],64.0,540.5,59.5,0.0,2.130975061158339,0.012500000000000002,0.0001260382513661202,10000.122257486979,0.12211339212954045,10000.0,2.2351741790771484e-07,0.02740478205883715,4.234464836120606,0.0
nan,nan,nan,nan,0,0,1,0,0,1728,1728,1728,1728,288,288,299.22512267278415,299.22512267278415,1728,288,1728,False,0,6,43c3b_00000,2023-07-20_16-42-53,1689860573,0.9643211364746094,19.821317434310913,99294,Air-Bulat-2,127.0.0.1,19.821317434310913,6,1728,1728,1728,1728,nan,nan,nan,nan,0,0,[],[],3301.598,2961.385,0.318,904725.666,338.754,850.175,0.887,1728,1728,1728,1728,19.45,75.35,[],[],64.0,660.5,59.5,0.0,2.186107115447521,0.006250000000000001,0.00012879781420765027,10000.19715983073,0.19721296584854522,10000.0,1.4901161193847656e-08,0.020850013835297606,4.42815621693929,0.0
nan,nan,nan,nan,0,0,1,0,0,2016,2016,2016,2016,288,288,294.93489777770833,294.93489777770833,2016,288,2016,False,0,7,43c3b_00000,2023-07-20_16-42-54,1689860574,0.9784178733825684,20.79973530769348,99294,Air-Bulat-2,127.0.0.1,20.79973530769348,7,2016,2016,2016,2016,nan,nan,nan,nan,0,0,[],[],2969.437,2630.015,0.311,926552.363,337.972,852.142,0.886,2016,2016,2016,2016,15.8,75.3,[],[],64.0,780.5,59.5,0.0,3.55479938685894,0.0031250000000000006,0.00013155737704918034,10000.198657226563,0.19873879924416543,10000.0,1.4901161193847656e-07,0.021979313828585076,4.19656081199646,0.0
nan,nan,nan,nan,0,0,1,0,0,2304,2304,2304,2304,288,288,293.55823498519646,293.55823498519646,2304,288,2304,False,0,8,43c3b_00000,2023-07-20_16-42-55,1689860575,0.9828312397003174,21.7825665473938,99294,Air-Bulat-2,127.0.0.1,21.7825665473938,8,2304,2304,2304,2304,nan,nan,nan,nan,0,0,[],[],2720.888,2382.95,0.305,944363.961,336.505,855.855,0.877,2304,2304,2304,2304,16.049999999999997,75.35,[],[],64.0,900.5,59.5,0.0,1.9298649104932943,0.0015625000000000003,0.00013431693989071042,10000.230843098958,0.23082568471630413,10000.0,4.76837158203125e-07,0.03699997886384789,4.2599259157975515,0.0
nan,nan,nan,nan,0,0,1,0,0,2592,2592,2592,2592,288,288,291.3644106716271,291.3644106716271,2592,288,2592,False,0,9,43c3b_00000,2023-07-20_16-42-56,1689860576,0.9901907444000244,22.772757291793823,99294,Air-Bulat-2,127.0.0.1,22.772757291793823,9,2592,2592,2592,2592,nan,nan,nan,nan,0,0,[],[],2528.394,2191.718,0.3,959120.95,335.257,859.041,0.868,2592,2592,2592,2592,14.9,75.3,[],[],64.0,1020.5,59.5,0.0,3.0048861394325894,0.0007812500000000002,0.00013707650273224044,10000.183089192707,0.18312543258070946,10000.0,1.4901161193847656e-08,0.01602970986859908,4.214478878180186,0.0
nan,nan,nan,nan,0,0,1,0,0,2880,2880,2880,2880,288,288,290.0115413093019,290.0115413093019,2880,288,2880,False,0,10,43c3b_00000,2023-07-20_16-42-57,1689860577,0.9948470592498779,23.7676043510437,99294,Air-Bulat-2,127.0.0.1,23.7676043510437,10,2880,2880,2880,2880,nan,nan,nan,nan,0,0,[],[],2374.859,2037.97,0.298,966599.626,335.456,858.532,0.881,2880,2880,2880,2880,15.5,75.2,[],[],64.0,1140.5,59.5,0.0,2.467440747221311,0.0003906250000000001,0.0001398360655737705,10000.183561197917,0.1835892519603173,10000.0,-1.385807991027832e-06,0.037052020345860935,4.301136807600657,0.0
